"","gene_name","Temperate","Lytic","a","c","b","d","p_two_sided","OR","OR_cc","plot_OR","direction","prevalence","dataset","COGlet","fisher_test"
"46","cwlA",10,40,10,40,569,626,0.000120526406941975,0.275043936731107,0.285207947192144,1.80991391249212,"Lytic",50,"INPHARED","Ph","NonSporBacil_Lifestyle"
"47","cwlA",26,0,26,0,2173,249,0.102483353984779,Inf,6.08396595353117,2.60501207962237,"Temperate",26,"UHGV","Ph","NonSporBacil_Lifestyle"
"48","cwlC",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"49","cwlC",91,10,91,10,2108,239,1,1.03173624288425,0.989837054100749,0.0147370450376712,"Temperate",101,"UHGV","Ph","NonSporBacil_Lifestyle"
"50","cwlD",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","Ph","NonSporBacil_Lifestyle"
"51","cwlH",17,0,17,0,2182,249,0.406310449230503,Inf,4.00114547537228,2.00041308376542,"Temperate",17,"UHGV","Ph","NonSporBacil_Lifestyle"
"52","cwlH",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"53","cwlJ",103,10,103,10,2096,239,0.750691423580977,1.17447519083969,1.12606044087084,0.171284265610356,"Temperate",113,"UHGV","S","NonSporBacil_Lifestyle"
"54","cwlJ",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","S","NonSporBacil_Lifestyle"
"55","cwlJ, sleB",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"56","cwlK",8,0,8,0,2191,249,1,Inf,1.93543235227013,0.952655883062945,"Temperate",8,"UHGV","Ph","NonSporBacil_Lifestyle"
"57","cysD",43,3,43,3,2156,246,0.620170864696393,1.63543599257885,1.42065516213441,0.506556409434535,"Temperate",46,"UHGV","S","NonSporBacil_Lifestyle"
"58","cysD",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","S","NonSporBacil_Lifestyle"
"59","cysE",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","E","NonSporBacil_Lifestyle"
"60","dacA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","M","NonSporBacil_Lifestyle"
"61","dacC",0,2,0,2,579,664,0.502041606942239,0,0.229335634167386,2.12446755661766,"Lytic",2,"INPHARED","M","NonSporBacil_Lifestyle"
"62","dgkA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","I","NonSporBacil_Lifestyle"
"63","dhhP",0,1,0,1,2199,248,0.10171568627451,0,0.0376600742593014,4.73082034506899,"Lytic",1,"UHGV","S","NonSporBacil_Lifestyle"
"64","dipeptidyl-peptidase 6 (EC 3.4.22.-) (Dipeptidyl-peptidase VI) (DPP VI) (Endopeptidase II) (Gamma-D-glutamyl-L-diamino acid endopeptidase II) (Gamma-D-glutamyl-MESO-diaminopimelate peptidase II)",7,0,7,0,2192,249,1,Inf,1.70695553021665,0.771425473613684,"Temperate",7,"UHGV","M","NonSporBacil_Lifestyle"
"65","dnaX",1,9,1,9,2198,240,9.31315241812194e-09,0.0121322414316045,0.0172725422836144,5.85537574616503,"Lytic",10,"UHGV","Ph","NonSporBacil_Lifestyle"
"66","dppA",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","E","NonSporBacil_Lifestyle"
"67","dppD",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","G","NonSporBacil_Lifestyle"
"68","ecsA",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","R","NonSporBacil_Lifestyle"
"69","ecsA",4,0,4,0,2195,249,1,Inf,1.02277385561376,0.0324871876530313,"Temperate",4,"UHGV","R","NonSporBacil_Lifestyle"
"70","endoA",29,15,29,15,2170,234,1.30321207137737e-05,0.208479262672811,0.205623797103388,2.28192085576254,"Lytic",44,"UHGV","V","NonSporBacil_Lifestyle"
"71","eno",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","G","NonSporBacil_Lifestyle"
"72","eno",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","G","NonSporBacil_Lifestyle"
"73","exoA",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","Ph","NonSporBacil_Lifestyle"
"74","exuR",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","Ph","NonSporBacil_Lifestyle"
"75","fadM",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","E","NonSporBacil_Lifestyle"
"76","ftsB",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","D","NonSporBacil_Lifestyle"
"77","ftsE",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","M","NonSporBacil_Lifestyle"
"78","ftsE",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","M","NonSporBacil_Lifestyle"
"79","ftsK",7,1,7,1,2192,248,0.576603919903667,0.791970802919708,0.566704675028506,0.819330990882447,"Lytic",8,"UHGV","D","NonSporBacil_Lifestyle"
"80","ftsK",3,0,3,0,576,666,0.100304716523717,Inf,8.0928013876843,3.0166391894948,"Temperate",3,"INPHARED","D","NonSporBacil_Lifestyle"
"81","gdhI",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","C","NonSporBacil_Lifestyle"
"82","gerE",0,1,0,1,2199,248,0.10171568627451,0,0.0376600742593014,4.73082034506899,"Lytic",1,"UHGV","S","NonSporBacil_Lifestyle"
"83","glcU",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","G","NonSporBacil_Lifestyle"
"84","glgP",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","G","NonSporBacil_Lifestyle"
"85","glmS",1,1,1,1,2198,248,0.193122631152992,0.112829845313922,0.113031612463043,3.14520177565036,"Lytic",2,"UHGV","F","NonSporBacil_Lifestyle"
"86","glnM",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","E","NonSporBacil_Lifestyle"
"87","glnQ",5,0,5,0,2194,249,1,Inf,1.25062656641604,0.322651069114915,"Temperate",5,"UHGV","V","NonSporBacil_Lifestyle"
"88","glnQ",19,0,19,0,560,666,4.1017703675369e-07,Inf,46.3755575379126,5.5352927211458,"Temperate",19,"INPHARED","V","NonSporBacil_Lifestyle"
"89","gloA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Q","NonSporBacil_Lifestyle"
"90","gloA",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","Q","NonSporBacil_Lifestyle"
"91","gloB",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","R","NonSporBacil_Lifestyle"
"92","glucose 1-dehydrogenase (EC 1.1.1.47)",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","C","NonSporBacil_Lifestyle"
"93","gpmI",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","G","NonSporBacil_Lifestyle"
"94","hepA",10,0,10,0,569,666,0.000453826661294639,Inf,24.5768217734855,4.61922645615962,"Temperate",10,"INPHARED","S","NonSporBacil_Lifestyle"
"95","hepT",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","H","NonSporBacil_Lifestyle"
"96","hisJ",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"97","hspA",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","O","NonSporBacil_Lifestyle"
"98","htrC",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","O","NonSporBacil_Lifestyle"
"99","ibpA",6,0,6,0,2193,249,1,Inf,1.47868702986095,0.564316732459122,"Temperate",6,"UHGV","O","NonSporBacil_Lifestyle"
"100","ibpA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","O","NonSporBacil_Lifestyle"
"101","ldhA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"102","lexA",655,7,655,7,1544,242,2.3730152413756e-26,14.6659881569208,13.722563936549,3.77847815606009,"Temperate",662,"UHGV","Ph","NonSporBacil_Lifestyle"
"103","lexA",15,0,15,0,564,666,9.33221190054751e-06,Inf,36.6014171833481,5.19382760470285,"Temperate",15,"INPHARED","Ph","NonSporBacil_Lifestyle"
"104","lgt",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","M","NonSporBacil_Lifestyle"
"105","ligD",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","Ph","NonSporBacil_Lifestyle"
"106","lonB",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","O","NonSporBacil_Lifestyle"
"107","lysA",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","E","NonSporBacil_Lifestyle"
"108","lysM",6,1,6,1,2193,248,0.528508288542359,0.678522571819425,0.490920142846288,1.02643973203701,"Lytic",7,"UHGV","M","NonSporBacil_Lifestyle"
"109","lysM",0,3,0,3,579,663,0.253062410413358,0,0.163564649328239,2.61206711769388,"Lytic",3,"INPHARED","M","NonSporBacil_Lifestyle"
"110","lysX",0,1,0,1,2199,248,0.10171568627451,0,0.0376600742593014,4.73082034506899,"Lytic",1,"UHGV","S","NonSporBacil_Lifestyle"
"111","lytA",413,592,413,592,166,74,5.34247327062423e-15,0.310993975903614,0.312269231256573,1.67913767122345,"Lytic",1005,"INPHARED","Ph","NonSporBacil_Lifestyle"
"112","lytA",336,75,336,75,1863,174,3.04811889200772e-08,0.418421900161031,0.417353587655501,1.26065792223396,"Lytic",411,"UHGV","Ph","NonSporBacil_Lifestyle"
"113","marR",3,0,3,0,576,666,0.100304716523717,Inf,8.0928013876843,3.0166391894948,"Temperate",3,"INPHARED","K","NonSporBacil_Lifestyle"
"114","marR",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","K","NonSporBacil_Lifestyle"
"115","mbl",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","O","NonSporBacil_Lifestyle"
"116","mbl",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","O","NonSporBacil_Lifestyle"
"117","mgtA",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","P","NonSporBacil_Lifestyle"
"118","mmgA",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","I","NonSporBacil_Lifestyle"
"119","mmgD",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","C","NonSporBacil_Lifestyle"
"120","mnhB",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","P","NonSporBacil_Lifestyle"
"121","mrpA",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","C","NonSporBacil_Lifestyle"
"122","murB",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","M","NonSporBacil_Lifestyle"
"123","mutT",1,10,1,10,578,656,0.0134761954476988,0.113494809688581,0.162118780096308,2.62487687027221,"Lytic",11,"INPHARED","V","NonSporBacil_Lifestyle"
"124","mutT",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","V","NonSporBacil_Lifestyle"
"125","nadE",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","H","NonSporBacil_Lifestyle"
"126","nadE",0,1,0,1,2199,248,0.10171568627451,0,0.0376600742593014,4.73082034506899,"Lytic",1,"UHGV","H","NonSporBacil_Lifestyle"
"127","nrdR",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","K","NonSporBacil_Lifestyle"
"128","nrnB",3,0,3,0,2196,249,1,Inf,0.795128613703619,0.330739856697897,"Temperate",3,"UHGV","S","NonSporBacil_Lifestyle"
"129","nrnB",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","S","NonSporBacil_Lifestyle"
"130","nucB",0,1,0,1,579,665,1,0,0.382801265458729,1.38533249581574,"Lytic",1,"INPHARED","0","NonSporBacil_Lifestyle"
"131","obg",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"132","opgE",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","M","NonSporBacil_Lifestyle"
"133","oppD",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"134","oppF",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","O","NonSporBacil_Lifestyle"
"135","paiA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","J","NonSporBacil_Lifestyle"
"136","parA",95,10,95,10,2104,239,1,1.07913498098859,1.03507223749562,0.0497314566521134,"Temperate",105,"UHGV","Ph","NonSporBacil_Lifestyle"
"137","parA",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","Ph","NonSporBacil_Lifestyle"
"138","parA, soj",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"139","parB",172,4,172,4,2027,245,4.83888431500805e-05,5.19733596447953,4.64159473900534,2.21462056543328,"Temperate",176,"UHGV","Ph","NonSporBacil_Lifestyle"
"140","parB",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"141","pbpG",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","M","NonSporBacil_Lifestyle"
"142","pbpX",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"143","pcrA",4,2,4,2,2195,247,0.117458006021519,0.2250569476082,0.202915053518561,2.30105219760462,"Lytic",6,"UHGV","Ph","NonSporBacil_Lifestyle"
"144","pghL",11,60,11,60,568,606,2.52559042904139e-08,0.195598591549296,0.202788256758034,2.30195398498932,"Lytic",71,"INPHARED","Ph","NonSporBacil_Lifestyle"
"145","pghL",6,2,6,2,2193,247,0.191838869013204,0.337893296853625,0.293366765443355,1.76922265279853,"Lytic",8,"UHGV","Ph","NonSporBacil_Lifestyle"
"146","pGRP",23,1,23,1,2176,248,0.504282076080686,2.62132352941176,1.78872808025117,0.838934087730867,"Temperate",24,"UHGV","M","NonSporBacil_Lifestyle"
"147","pgu1",0,9,0,9,2199,240,1.0218074110571e-09,0,0.00575489644775727,7.44099431558367,"Lytic",9,"UHGV","G","NonSporBacil_Lifestyle"
"148","pgu1",0,7,0,7,579,659,0.0169660475863441,0,0.0758700028760426,3.72032659736345,"Lytic",7,"INPHARED","G","NonSporBacil_Lifestyle"
"149","phoP",4,0,4,0,575,666,0.0465181294023036,Inf,10.4231103388358,3.38171394839905,"Temperate",4,"INPHARED","S","NonSporBacil_Lifestyle"
"150","phoP",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","S","NonSporBacil_Lifestyle"
"151","phoR",2,0,2,0,2197,249,1,Inf,0.56769055745165,0.816823349806143,"Temperate",2,"UHGV","T","NonSporBacil_Lifestyle"
"152","phoR",4,0,4,0,575,666,0.0465181294023036,Inf,10.4231103388358,3.38171394839905,"Temperate",4,"INPHARED","T","NonSporBacil_Lifestyle"
"153","pldB",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","I","NonSporBacil_Lifestyle"
"154","pncA",4,0,4,0,2195,249,1,Inf,1.02277385561376,0.0324871876530313,"Temperate",4,"UHGV","S","NonSporBacil_Lifestyle"
"155","potE",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","E","NonSporBacil_Lifestyle"
"156","prkC",4,0,4,0,2195,249,1,Inf,1.02277385561376,0.0324871876530313,"Temperate",4,"UHGV","T","NonSporBacil_Lifestyle"
"157","proP",3,0,3,0,576,666,0.100304716523717,Inf,8.0928013876843,3.0166391894948,"Temperate",3,"INPHARED","S","NonSporBacil_Lifestyle"
"158","prpE",0,28,0,28,579,638,3.07762752557766e-08,0,0.0193300334529162,5.69301205546849,"Lytic",28,"INPHARED","T","NonSporBacil_Lifestyle"
"159","pucR",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","K","NonSporBacil_Lifestyle"
"160","pulO",4,0,4,0,2195,249,1,Inf,1.02277385561376,0.0324871876530313,"Temperate",4,"UHGV","S","NonSporBacil_Lifestyle"
"161","pulO",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"162","pxpB",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","E","NonSporBacil_Lifestyle"
"163","pxpC",2,0,2,0,577,666,0.216081044434975,Inf,5.77056277056277,2.52871202367292,"Temperate",2,"INPHARED","E","NonSporBacil_Lifestyle"
"164","rfaJ",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","M","NonSporBacil_Lifestyle"
"165","rfbD",0,1,0,1,2199,248,0.10171568627451,0,0.0376600742593014,4.73082034506899,"Lytic",1,"UHGV","M","NonSporBacil_Lifestyle"
"166","rhaT",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
"167","rhaT",1,0,1,0,2198,249,1,Inf,0.340459404139186,1.55444531115423,"Temperate",1,"UHGV","S","NonSporBacil_Lifestyle"
"168","ricF",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","T","NonSporBacil_Lifestyle"
"169","rimI",6,0,6,0,573,666,0.00997719620573307,Inf,15.1081081081081,3.91725110721424,"Temperate",6,"INPHARED","J","NonSporBacil_Lifestyle"
"170","rnhA",9,0,9,0,2190,249,0.611134993649229,Inf,2.16411778132846,1.1137790194579,"Temperate",9,"UHGV","L","NonSporBacil_Lifestyle"
"171","rpoD",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","Ph","NonSporBacil_Lifestyle"
"172","rspA",1,0,1,0,578,666,0.465060240963855,Inf,3.45635263612792,1.78925041670264,"Temperate",1,"INPHARED","S","NonSporBacil_Lifestyle"
