Han_2018_ERR1398113_NODE_2945_length_5138_cov_12.182963,,5138,49.18
Han_2018_ERR1398088_NODE_2919_length_5139_cov_4.891621,,5139,58.45
Han_2018_ERR1398124_NODE_2805_length_5142_cov_3.054059,,5142,55.83
Han_2018_ERR1398093_NODE_2908_length_5143_cov_227.967964,,5143,48.98
Han_2018_ERR1398110_NODE_5680_length_5143_cov_3.282822,,5143,57.46
Han_2018_ERR1398082_NODE_4268_length_5144_cov_9.778935,,5144,45
Han_2018_ERR1398103_NODE_3619_length_5145_cov_16.426719,,5145,51.29
Draper_2018_SRR6914111_NODE_137_length_5146_cov_57.739148,,5146,38.26
Han_2018_ERR1398086_NODE_6194_length_5150_cov_6.587831,,5150,48.19
Han_2018_ERR1398112_NODE_4778_length_5151_cov_5.738619,,5151,44.09
Draper_2018_SRR6914108_NODE_68_length_5155_cov_10.838039,,5155,35.6
Han_2018_ERR1398077_NODE_5024_length_5156_cov_9.031955,,5156,49.98
Draper_2018_SRR6914109_NODE_78_length_5159_cov_7.413401,,5159,44.7
Han_2018_ERR1398114_NODE_2832_length_5159_cov_4.038401,,5159,38.24
Chehoud_donor_NODE_131_length_5160_cov_46.989814,,5160,59.67
Han_2018_ERR1398086_NODE_6165_length_5166_cov_24.070241,,5166,44.89
Han_2018_ERR1398096_NODE_3281_length_5167_cov_11.674491,,5167,52.35
Han_2018_ERR1398118_NODE_5502_length_5168_cov_5.221005,,5168,45.38
Han_2018_ERR1398125_NODE_4667_length_5168_cov_3.051829,,5168,35.26
Broecker_Sample_ID29-1193-5_NODE_1429_length_5169_cov_3.948573,,5169,49.82
Han_2018_ERR1398085_NODE_4685_length_5169_cov_3.591122,,5169,33.51
Han_2018_ERR1398135_NODE_4398_length_5173_cov_8.707112,,5173,39.11
Han_2018_ERR1398136_NODE_4317_length_5175_cov_15.416016,,5175,54.2
Han_2018_ERR1398125_NODE_4660_length_5177_cov_4.777626,,5177,39.06
Draper_2018_SRR6914105_NODE_41_length_5180_cov_7.895805,,5180,38.65
Han_2018_ERR1398085_NODE_4663_length_5186_cov_6.010134,,5186,53.39
Han_2018_ERR1398078_NODE_4292_length_5190_cov_411.832522,,5190,46.53
Han_2018_ERR1398073_NODE_2319_length_5192_cov_34.890987,,5192,51.56
Han_2018_ERR1398085_NODE_4654_length_5192_cov_4.322756,,5192,35.07
Han_2018_ERR1398129_NODE_2444_length_5194_cov_16.241681,,5194,58.95
Han_2018_ERR1398102_NODE_1567_length_5195_cov_12.274319,,5195,51.22
Han_2018_ERR1398120_NODE_2223_length_5195_cov_41.391829,,5195,48.72
Draper_2018_SRR6914098_NODE_96_length_5196_cov_7.046684,,5196,36.07
Han_2018_ERR1398085_NODE_4648_length_5201_cov_5.267392,,5201,36.07
Han_2018_ERR1398083_NODE_3754_length_5202_cov_4.353993,,5202,30.91
Draper_2018_SRR6914103_NODE_46_length_5203_cov_10.939588,,5203,35.42
Han_2018_ERR1398118_NODE_5451_length_5206_cov_16.642788,,5206,44.08
Broecker_Sample_ID29-1191-0_NODE_2913_length_5215_cov_19.495155,,5215,38.39
Broecker_Sample_ID29-1191-0_NODE_2911_length_5216_cov_10.715171,,5216,50.17
Han_2018_ERR1398134_NODE_2532_length_5217_cov_25.022472,,5217,49.17
Han_2018_ERR1398082_NODE_4162_length_5224_cov_4.426388,,5224,47.8
Han_2018_ERR1398074_NODE_5081_length_5227_cov_4.561098,,5227,52.46
Han_2018_ERR1398105_NODE_1100_length_5227_cov_13.936582,,5227,55.29
Han_2018_ERR1398109_NODE_4891_length_5227_cov_10.117363,,5227,43.91
Han_2018_ERR1398136_NODE_4262_length_5230_cov_6.650628,,5230,45.64
Han_2018_ERR1398082_NODE_4155_length_5232_cov_7.805486,,5232,53.06
Han_2018_ERR1398110_NODE_5569_length_5233_cov_15.230398,,5233,58.04
Han_2018_ERR1398074_NODE_5072_length_5234_cov_4.237304,,5234,49.83
Han_2018_ERR1398079_NODE_2623_length_5235_cov_4.122780,,5235,54.21
Han_2018_ERR1398097_NODE_2269_length_5235_cov_7.619498,,5235,62.88
Han_2018_ERR1398103_NODE_3529_length_5235_cov_11.935328,,5235,44.7
Han_2018_ERR1398072_NODE_4362_length_5236_cov_9.482146,,5236,45.3
Han_2018_ERR1398115_NODE_2687_length_5239_cov_14.047840,,5239,49.06
Han_2018_ERR1398097_NODE_2265_length_5240_cov_187.329797,,5240,50.15
Han_2018_ERR1398135_NODE_4339_length_5240_cov_4.329605,,5240,64.52
Han_2018_ERR1398097_NODE_2264_length_5242_cov_169.284365,,5242,47.31
Draper_2018_SRR6914117_NODE_62_length_5243_cov_4.433308,,5243,43.91
Han_2018_ERR1398090_NODE_2926_length_5245_cov_4.390751,,5245,33.02
Han_2018_ERR1398103_NODE_3512_length_5245_cov_5.679191,,5245,59.66
Han_2018_ERR1398099_NODE_2609_length_5246_cov_18.544211,,5246,58.79
Han_2018_ERR1398132_NODE_4212_length_5248_cov_50.816484,,5248,48.4
Han_2018_ERR1398104_NODE_3767_length_5249_cov_3.325375,,5249,64.6
Han_2018_ERR1398081_NODE_3901_length_5251_cov_2.950924,,5251,41.8
Han_2018_ERR1398103_NODE_3504_length_5251_cov_8.175135,,5251,55.13
Han_2018_ERR1398125_NODE_4592_length_5252_cov_6.086781,,5252,38.31
Han_2018_ERR1398080_NODE_6991_length_5256_cov_5.616420,,5256,34.68
Giloteaux_145306_NODE_3516_length_5257_cov_2.587329,,5257,33.71
Han_2018_ERR1398110_NODE_5533_length_5257_cov_5.038447,,5257,53.24
Han_2018_ERR1398103_NODE_3495_length_5264_cov_6.902860,,5264,58.23
Han_2018_ERR1398123_NODE_4503_length_5267_cov_3.250767,,5267,45.22
Han_2018_ERR1398078_NODE_4211_length_5269_cov_12.279440,,5269,46.38
Han_2018_ERR1398113_NODE_2856_length_5272_cov_14.817136,,5272,46.7
Han_2018_ERR1398130_NODE_6702_length_5272_cov_3.199157,,5272,39.4
Han_2018_ERR1398080_NODE_6954_length_5278_cov_3.719510,,5278,38.37
Han_2018_ERR1398103_NODE_3478_length_5284_cov_17.867661,,5284,55.92
Han_2018_ERR1398112_NODE_4632_length_5284_cov_26.468923,,5284,43.96
Chehoud_donor_NODE_127_length_5287_cov_5.145451,,5287,48
Han_2018_ERR1398116_NODE_2226_length_5297_cov_17.301221,,5297,51.05
Han_2018_ERR1398099_NODE_2573_length_5299_cov_6.331998,,5299,41.23
Han_2018_ERR1398076_NODE_3717_length_5300_cov_11.967016,,5300,48.17
Han_2018_ERR1398137_NODE_1736_length_5303_cov_3.652248,,5303,61.96
Han_2018_ERR1398128_NODE_2923_length_5304_cov_6.748143,,5304,40.95
Han_2018_ERR1398134_NODE_2467_length_5306_cov_71.867263,,5306,50.36
Han_2018_ERR1398127_NODE_2896_length_5309_cov_9.678531,,5309,35.17
Han_2018_ERR1398077_NODE_4837_length_5311_cov_21.262367,,5311,56.88
Han_2018_ERR1398136_NODE_4188_length_5311_cov_14.651636,,5311,44.23
Draper_2018_SRR6914113_NODE_54_length_5312_cov_277.646757,,5312,48.72
Han_2018_ERR1398074_NODE_4978_length_5313_cov_146.805630,,5313,48.15
Han_2018_ERR1398101_NODE_2660_length_5313_cov_9.890643,,5313,48.73
Han_2018_ERR1398070_NODE_2077_length_5315_cov_11.410837,,5315,51.57
Han_2018_ERR1398106_NODE_2339_length_5315_cov_24.047719,,5315,54.21
Han_2018_ERR1398080_NODE_6886_length_5319_cov_2.685790,,5319,43.56
Han_2018_ERR1398125_NODE_4530_length_5323_cov_3.710706,,5323,35.62
Han_2018_ERR1398114_NODE_2754_length_5324_cov_6.859556,,5324,35.78
Draper_2018_SRR6914098_NODE_95_length_5325_cov_11.454080,,5325,45.6
Draper_2018_SRR6914079_NODE_122_length_5326_cov_27.669702,,5326,29.83
Han_2018_ERR1398088_NODE_2782_length_5328_cov_8.889816,,5328,55.44
Han_2018_ERR1398133_NODE_1139_length_5328_cov_8.337758,,5328,59.52
Han_2018_ERR1398077_NODE_4814_length_5329_cov_4.022564,,5329,41.51
Han_2018_ERR1398103_NODE_3438_length_5337_cov_4.669822,,5337,55.97
Han_2018_ERR1398110_NODE_5418_length_5338_cov_8.688245,,5338,54.1
Broecker_Sample_ID29-1192-0_NODE_2701_length_5339_cov_2.627176,,5339,42.99
Fernandes_2019_SRR5747448_NODE_9_length_5339_cov_165.471991,,5339,49.43
Han_2018_ERR1398104_NODE_3682_length_5344_cov_6.715825,,5344,43
Han_2018_ERR1398103_NODE_3430_length_5345_cov_3.132136,,5345,72.98
Han_2018_ERR1398117_NODE_2992_length_5346_cov_10.477414,,5346,44.15
Han_2018_ERR1398107_NODE_4472_length_5348_cov_4.581523,,5348,39.38
Han_2018_ERR1398128_NODE_2885_length_5348_cov_13.340072,,5348,52.02
Han_2018_ERR1398129_NODE_2360_length_5349_cov_24.448054,,5349,48.27
Han_2018_ERR1398100_NODE_2587_length_5351_cov_5.202606,,5351,59.99
Han_2018_ERR1398095_NODE_3014_length_5352_cov_12.847650,,5352,49.98
Han_2018_ERR1398116_NODE_2206_length_5352_cov_1195.222956,,5352,55.53
Han_2018_ERR1398078_NODE_4124_length_5353_cov_3.680634,,5353,38.37
Han_2018_ERR1398069_NODE_3407_length_5360_cov_561.828464,,5360,54.53
Broecker_Sample_ID29-1192-4_NODE_1405_length_5368_cov_3.313382,,5368,42.06
Han_2018_ERR1398080_NODE_6805_length_5368_cov_5.673254,,5368,44.28
Han_2018_ERR1398080_NODE_6802_length_5371_cov_5.069789,,5371,36.96
Han_2018_ERR1398072_NODE_4244_length_5372_cov_4.704721,,5372,44.94
Han_2018_ERR1398080_NODE_6800_length_5372_cov_4.614820,,5372,54.02
Han_2018_ERR1398085_NODE_4495_length_5373_cov_3.818353,,5373,42.77
Han_2018_ERR1398078_NODE_4102_length_5375_cov_44.420301,,5375,53.84
Broecker_Sample_ID29-1193-0_NODE_3165_length_5377_cov_8.867907,,5377,58.12
Han_2018_ERR1398104_NODE_3661_length_5378_cov_5.082472,,5378,52.4
Han_2018_ERR1398114_NODE_2722_length_5379_cov_5.464500,,5379,34.62
Draper_2018_SRR6914060_NODE_112_length_5382_cov_6.710344,,5382,42.18
Han_2018_ERR1398072_NODE_4233_length_5383_cov_4.764640,,5383,57.79
Draper_2018_SRR6914084_NODE_63_length_5385_cov_97.757598,,5385,42.73
Han_2018_ERR1398136_NODE_4127_length_5385_cov_4.778049,,5385,41.99
Han_2018_ERR1398119_NODE_2104_length_5392_cov_5.795578,,5392,48.28
Chehoud_patient_3_NODE_102_length_5394_cov_5.574452,,5394,49.46
Broecker_Sample_ID29-1192-0_NODE_2656_length_5395_cov_2.445880,,5395,49.51
Han_2018_ERR1398112_NODE_4521_length_5396_cov_12.133496,,5396,42.03
Han_2018_ERR1398132_NODE_4051_length_5397_cov_11.194122,,5397,46.64
Han_2018_ERR1398078_NODE_4079_length_5400_cov_7.429560,,5400,47.3
Han_2018_ERR1398103_NODE_3376_length_5400_cov_9.270346,,5400,38.87
Han_2018_ERR1398134_NODE_2398_length_5400_cov_9.910196,,5400,62
Han_2018_ERR1398085_NODE_4470_length_5402_cov_3.334580,,5402,44.13
Chehoud_control_2_NODE_158_length_5403_cov_12.149963,,5403,38.63
Han_2018_ERR1398086_NODE_5799_length_5403_cov_3.234293,,5403,64.72
Han_2018_ERR1398126_NODE_4959_length_5404_cov_2.828005,,5404,39.9
Han_2018_ERR1398110_NODE_5323_length_5406_cov_6.002056,,5406,49.46
Han_2018_ERR1398086_NODE_5794_length_5407_cov_8.904709,,5407,47.44
Han_2018_ERR1398121_NODE_3931_length_5407_cov_8.150037,,5407,58.83
Han_2018_ERR1398097_NODE_2158_length_5408_cov_25.615916,,5408,49.13
Han_2018_ERR1398121_NODE_3929_length_5411_cov_3.609597,,5411,55.83
Han_2018_ERR1398130_NODE_6485_length_5411_cov_9.045743,,5411,51.51
Han_2018_ERR1398104_NODE_3630_length_5414_cov_12.541892,,5414,61.14
Han_2018_ERR1398137_NODE_1668_length_5419_cov_3.813199,,5419,59.88
Han_2018_ERR1398090_NODE_2788_length_5422_cov_378.105832,,5422,37.2
Draper_2018_SRR6914095_NODE_41_length_5426_cov_7.596723,,5426,60.17
Han_2018_ERR1398079_NODE_2482_length_5428_cov_25.753397,,5428,46.32
Han_2018_ERR1398091_NODE_3462_length_5428_cov_6.823934,,5428,54.85
Han_2018_ERR1398124_NODE_2563_length_5429_cov_3.009862,,5429,59.35
Han_2018_ERR1398127_NODE_2838_length_5430_cov_23.045209,,5430,36.24
Han_2018_ERR1398087_NODE_2999_length_5432_cov_13.141157,,5432,57.2
Han_2018_ERR1398135_NODE_4138_length_5434_cov_4.050939,,5434,57.62
Broecker_Sample_ID29-1194-0_NODE_3875_length_5436_cov_2.047946,,5436,60.63
Han_2018_ERR1398078_NODE_4039_length_5439_cov_2.956909,,5439,65.58
Han_2018_ERR1398099_NODE_2413_length_5439_cov_31.723440,,5439,56.44
Han_2018_ERR1398103_NODE_3350_length_5440_cov_7.500650,,5440,38.25
Han_2018_ERR1398084_NODE_3256_length_5441_cov_3.880431,,5441,53.19
Han_2018_ERR1398073_NODE_2225_length_5451_cov_7.994996,,5451,42.12
Chehoud_patient_2_NODE_105_length_5453_cov_7.817155,,5453,48.65
Han_2018_ERR1398093_NODE_2702_length_5454_cov_24.922949,,5454,54.49
Han_2018_ERR1398125_NODE_4402_length_5460_cov_4.305088,,5460,48.04
Han_2018_ERR1398110_NODE_5245_length_5466_cov_12.333580,,5466,50.51
Han_2018_ERR1398105_NODE_1042_length_5467_cov_120.722469,,5467,47.89
Han_2018_ERR1398086_NODE_5686_length_5474_cov_3.788522,,5474,49.4
Han_2018_ERR1398086_NODE_5675_length_5480_cov_6.430046,,5480,49.58
Han_2018_ERR1398086_NODE_5661_length_5488_cov_5.307749,,5488,46.37
Han_2018_ERR1398122_NODE_5467_length_5488_cov_10.050064,,5488,48.49
Han_2018_ERR1398121_NODE_3865_length_5493_cov_3.978669,,5493,59.35
Han_2018_ERR1398127_NODE_2809_length_5496_cov_11.551002,,5496,52.24
Han_2018_ERR1398095_NODE_2911_length_5497_cov_15.727857,,5497,55.41
Chehoud_donor_NODE_119_length_5498_cov_4.564946,,5498,40.76
Draper_2018_SRR6914089_NODE_36_length_5499_cov_10.516899,,5499,51.97
Chehoud_control_2_NODE_155_length_5500_cov_12.434343,,5500,44.8
Han_2018_ERR1398114_NODE_2667_length_5500_cov_6.163636,,5500,41.38
Han_2018_ERR1398076_NODE_3516_length_5501_cov_9.987881,,5501,62.08
Draper_2018_SRR6914109_NODE_71_length_5502_cov_327.937397,,5502,47.82
Han_2018_ERR1398112_NODE_4411_length_5502_cov_8.715807,,5502,52.02
Han_2018_ERR1398098_NODE_3641_length_5504_cov_3.819416,,5504,44.99
Han_2018_ERR1398107_NODE_4350_length_5505_cov_44.269174,,5505,43.92
Han_2018_ERR1398129_NODE_2274_length_5505_cov_3.437431,,5505,56.88
Han_2018_ERR1398125_NODE_4360_length_5506_cov_3.760044,,5506,43.23
Han_2018_ERR1398077_NODE_4654_length_5507_cov_5.746882,,5507,34.08
Han_2018_ERR1398135_NODE_4073_length_5507_cov_7.130778,,5507,61.14
Broecker_Sample_ID29-1194-0_NODE_3831_length_5512_cov_2.249221,,5512,53.36
Han_2018_ERR1398078_NODE_3952_length_5521_cov_4.413648,,5521,37.95
Han_2018_ERR1398126_NODE_4839_length_5521_cov_6.901207,,5521,43.14
Han_2018_ERR1398130_NODE_6333_length_5521_cov_18.064764,,5521,42.44
Han_2018_ERR1398098_NODE_3629_length_5522_cov_6.415950,,5522,47.56
Han_2018_ERR1398120_NODE_2028_length_5523_cov_36.010790,,5523,41.7
Draper_2018_SRR6914095_NODE_40_length_5525_cov_9.174040,,5525,33.52
Draper_2018_SRR6914088_NODE_42_length_5526_cov_5.269055,,5526,42.91
Han_2018_ERR1398100_NODE_2508_length_5526_cov_3.597149,,5526,40.84
Han_2018_ERR1398075_NODE_3520_length_5527_cov_3.684211,,5527,56.36
Han_2018_ERR1398102_NODE_1420_length_5527_cov_4.704861,,5527,53.65
Han_2018_ERR1398070_NODE_1973_length_5529_cov_12.568323,,5529,47.78
Broecker_Sample_ID29-1193-0_NODE_3050_length_5532_cov_3.158846,,5532,60.32
Han_2018_ERR1398083_NODE_3474_length_5532_cov_36.024101,,5532,57.56
Han_2018_ERR1398081_NODE_3637_length_5535_cov_85.705292,,5535,33.97
Han_2018_ERR1398080_NODE_6548_length_5536_cov_8.385514,,5536,55.47
Han_2018_ERR1398108_NODE_4864_length_5545_cov_24.666485,,5545,43.55
Han_2018_ERR1398069_NODE_3230_length_5548_cov_6.237757,,5548,60.89
Han_2018_ERR1398077_NODE_4608_length_5555_cov_12.626909,,5555,38.36
Han_2018_ERR1398081_NODE_3617_length_5555_cov_153.462000,,5555,43.13
Han_2018_ERR1398117_NODE_2858_length_5557_cov_35.926936,,5557,46.57
Han_2018_ERR1398075_NODE_3491_length_5558_cov_18.679448,,5558,40.52
Han_2018_ERR1398136_NODE_3990_length_5559_cov_9.853379,,5559,57.96
Han_2018_ERR1398068_NODE_2573_length_5560_cov_3.732607,,5560,42.82
Han_2018_ERR1398093_NODE_2641_length_5570_cov_5.853490,,5570,55.82
Draper_2018_SRR6914108_NODE_61_length_5572_cov_6.367229,,5572,38.78
Draper_2018_SRR6914058_NODE_104_length_5582_cov_11.978650,,5582,43.1
Han_2018_ERR1398081_NODE_3593_length_5583_cov_3.885311,,5583,40.84
Han_2018_ERR1398103_NODE_3204_length_5583_cov_3.320550,,5583,66.7
Han_2018_ERR1398128_NODE_2726_length_5583_cov_5.941932,,5583,51.62
Han_2018_ERR1398103_NODE_3198_length_5589_cov_6.427900,,5589,67.17
Han_2018_ERR1398104_NODE_3468_length_5591_cov_3.139270,,5591,60.67
Han_2018_ERR1398080_NODE_6457_length_5592_cov_3.467401,,5592,45.57
Han_2018_ERR1398093_NODE_2624_length_5597_cov_4.043667,,5597,55.24
Draper_2018_SRR6914108_NODE_60_length_5599_cov_7.092352,,5599,40.74
Draper_2018_SRR6914109_NODE_69_length_5600_cov_1216.719206,,5600,49.34
Han_2018_ERR1398103_NODE_3187_length_5600_cov_17.427773,,5600,35
Han_2018_ERR1398116_NODE_2094_length_5600_cov_12.675383,,5600,51.52
Han_2018_ERR1398103_NODE_3185_length_5601_cov_9.339163,,5601,52.63
Han_2018_ERR1398107_NODE_4281_length_5602_cov_8.149811,,5602,32.04
Han_2018_ERR1398125_NODE_4272_length_5608_cov_4.917162,,5608,37.13
Han_2018_ERR1398086_NODE_5476_length_5611_cov_4.565335,,5611,47.39
