OM728303_14	K13275	4.0E-106	351.9	330	14	267
OM728302_11	K13275	9.3E-106	350.7	332	14	267
OM728300_17	K13275	9.7E-106	350.6	332	14	267
OM634653_97	K13275	3.3E-77	256.9	287	16	272
OM634661_146	K13275	2.0E-50	169.0	275	17	227
OM728299_135	K05787	2.2E-23	79.9	100	1	90
OM728298_143	K05787	4.5E-22	75.6	100	1	90
OM728296_149	K05787	1.3E-17	61.2	107	9	98
OM634661_107	K10877	6.0E-81	270.4	601	101	587
OM728296_85	K10877	1.2E-31	107.3	739	247	685
OM634661_107	K11654	3.9E-74	247.6	601	81	592
OM728296_85	K11654	7.0E-40	132.1	739	246	695
OM728296_91	K05522	1.4E-34	117.3	275	49	273
OM728299_61	K26039	2.7E-86	287.4	757	41	744
OM728298_71	K26039	3.1E-86	287.1	756	27	743
OM634661_155	K26039	2.8E-54	181.5	701	49	691
OM634653_105	K26039	1.5E-53	179.1	729	59	726
OM728296_135	K26039	4.3E-52	174.2	701	50	691
OM654379_67	K26039	3.8E-51	171.1	696	46	686
OM728302_109	K26039	8.2E-51	170.0	700	49	691
OM728303_112	K26039	8.2E-51	170.0	700	49	691
OM728300_116	K26039	4.4E-50	167.6	700	49	691
OM728301_112	K26039	4.4E-50	167.6	700	49	691
OM728304_116	K26039	4.4E-50	167.6	700	49	691
OM728297_242	K26039	3.1E-44	148.3	699	47	692
OM728303_179	K03466	2.0E-101	338.0	757	284	706
OM728302_173	K03466	3.2E-101	337.3	754	284	703
OM728304_182	K03466	4.6E-101	336.8	754	284	704
OM728300_184	K03466	5.1E-101	336.7	755	283	704
OM728301_181	K03466	9.0E-101	335.9	754	283	704
OM654379_31	K04763	2.6E-66	222.4	349	27	336
OM687509_47	K04763	7.7E-36	121.6	402	41	393
OM687508_18	K04763	6.5E-35	118.6	402	42	392
OM687507_27	K04763	6.9E-35	118.5	349	25	340
OM687510_70	K04763	6.9E-35	118.5	349	25	340
OM654379_102	K04763	1.7E-32	110.6	182	10	178
OM634653_196	K23105	5.2E-19	65.3	342	2	127
OM728297_18	K21499	1.9E-29	82.7	406	5	299
OM634653_107	K06191	1.4E-27	94.0	79	1	76
OM634661_141	K18589	2.4E-27	91.7	177	1	169
OM728302_32	K18589	1.7E-24	83.9	163	1	159
OM728303_34	K18589	3.1E-24	83.0	163	1	159
OM728300_36	K18589	1.2E-23	81.1	163	1	159
OM728301_33	K18589	1.2E-23	81.1	163	1	159
OM728304_36	K18589	1.6E-23	80.7	163	1	159
OM743306_32	K18589	1.7E-21	74.0	167	1	142
OM634653_76	K18589	1.0E-18	65.0	167	2	131
OM728297_212	K22409	2.9E-49	127.4	383	207	382
OM634653_61	K22409	1.0E-24	84.0	402	284	401
OM728302_32	K18591	4.6E-50	166.8	163	1	159
OM728303_34	K18591	9.3E-50	165.8	163	1	159
OM728300_36	K18591	2.7E-49	164.3	163	1	159
OM728301_33	K18591	2.7E-49	164.3	163	1	159
OM728304_36	K18591	4.0E-49	163.7	163	1	159
OM743306_32	K18591	7.0E-49	163.0	167	1	164
OM634653_76	K18591	2.6E-38	128.6	167	1	163
OM634661_141	K18591	1.9E-37	124.2	177	1	176
OM634661_35	K18691	1.0E-33	112.3	377	64	162
OM634653_196	K16562	4.6E-23	78.0	342	5	209
OM634653_196	K20534	3.5E-22	75.8	342	3	134
OM728297_103	K03043	6.5E-44	97.6	672	263	617
OM728297_205	K03043	5.1E-26	85.4	349	3	323
OM634653_196	K23686	1.3E-24	84.0	342	1	127
OM728298_114	K26048	3.3E-25	86.0	365	29	348
OM728296_127	K26048	5.3E-25	85.2	353	29	338
OM728299_104	K26048	5.7E-25	85.1	365	1	347
OM728302_98	K26048	7.4E-19	64.9	355	23	331
OM728301_101	K26048	5.4E-18	62.1	355	5	331
OM728300_105	K26048	5.5E-18	62.1	355	5	331
OM728303_101	K26048	1.4E-17	60.7	355	40	331
OM728304_105	K26048	1.4E-17	60.7	355	5	331
OM634653_203	K06368	8.4E-81	269.4	372	2	367
OM634661_107	K11647	1.3E-54	181.5	601	113	579
OM728296_85	K11647	4.9E-28	77.6	739	247	516
OM728297_14	K06238	1.5E-19	65.4	652	185	275
OM634653_109	K02469	1.1E-201	670.4	735	19	730
OM728297_56	K02469	2.3E-175	583.2	721	1	716
OM728297_54	K02469	3.8E-21	72.5	73	17	71
OM634653_196	K21363	2.4E-28	96.0	342	2	134
OM634653_196	K25907	1.3E-23	80.3	342	5	139
OM728297_14	K16629	9.2E-21	69.8	652	184	276
OM728297_89	K06217	1.3E-56	190.0	443	230	438
OM634661_72	K06217	3.9E-39	131.7	437	225	430
OM728296_94	K06217	6.4E-33	111.5	217	21	203
OM743306_42	K06217	3.9E-29	99.5	237	25	216
OM728302_39	K06217	3.6E-25	86.4	236	25	215
OM728300_43	K06217	1.0E-24	84.9	236	25	215
OM728301_40	K06217	1.0E-24	84.9	236	25	215
OM728303_41	K06217	1.0E-24	84.9	236	25	215
OM728304_43	K06217	1.0E-24	84.9	236	25	215
OM728298_68	K06217	4.1E-23	78.2	300	78	285
OM728299_58	K06217	1.8E-21	73.0	299	126	284
OM634653_96	K14680	2.2E-64	215.0	389	37	364
OM634661_188	K14680	1.4E-38	130.1	411	53	299
OM634661_107	K20091	5.1E-48	97.6	601	105	342
OM634661_107	K20091	5.1E-48	63.3	601	393	563
OM687510_54	K11144	2.8E-28	96.8	262	23	257
OM634653_87	K04562	1.4E-21	74.3	261	11	156
OM654379_31	K03733	1.2E-59	200.3	349	33	331
OM687509_47	K03733	4.1E-29	99.6	402	35	387
OM687508_18	K03733	8.4E-27	92.0	402	38	389
OM687507_27	K03733	1.5E-24	84.6	349	62	340
OM687510_70	K03733	1.5E-24	84.6	349	62	340
OM654379_102	K03733	1.8E-24	84.4	182	24	178
OM728300_159	K03087	2.1E-24	79.6	344	3	275
OM728302_152	K03087	3.8E-24	79.6	344	3	261
OM728303_156	K03087	5.3E-24	78.7	344	3	260
OM728304_157	K03087	3.4E-23	77.5	344	3	275
OM728301_157	K03087	7.1E-23	73.3	344	5	258
OM728296_79	K03087	2.7E-21	73.3	237	13	218
OM728297_212	K19223	4.3E-54	181.9	383	206	381
OM634653_61	K19223	1.5E-32	110.7	402	260	400
OM728298_91	K19223	3.6E-26	89.3	723	445	600
OM728299_81	K19223	4.5E-26	88.7	723	446	600
OM728299_100	K18959	7.9E-37	71.8	531	269	509
OM728298_110	K18959	1.2E-35	71.7	528	268	507
OM728296_124	K18959	6.5E-33	60.0	571	312	554
OM743306_93	K18959	1.5E-28	62.5	590	320	585
OM728301_96	K18959	9.5E-24	62.9	590	322	584
OM728302_94	K18959	1.0E-23	63.8	590	322	583
OM728300_100	K18959	1.2E-23	63.7	590	322	584
OM728304_100	K18959	8.8E-23	63.4	590	322	583
OM728303_97	K18959	4.6E-22	62.1	1020	752	1014
OM654379_47	K17680	1.6E-17	60.6	334	115	314
OM728300_178	K06401	9.3E-21	71.7	185	10	117
OM728303_172	K06401	1.5E-19	67.8	184	14	119
OM728301_175	K06401	1.5E-19	67.8	187	14	119
OM728302_168	K06401	1.5E-19	67.8	187	14	119
OM728304_177	K06401	1.5E-19	67.7	187	14	119
OM728297_25	K26040	9.6E-55	176.0	768	40	568
OM634653_110	K26040	1.5E-33	102.6	652	250	639
OM728302_11	K13277	4.9E-96	319.8	332	27	271
OM728304_15	K13277	9.7E-95	315.5	332	27	271
OM728303_14	K13277	1.6E-94	314.9	330	30	271
OM728301_15	K13277	5.9E-94	312.9	332	27	271
OM728300_17	K13277	1.4E-93	311.7	332	31	271
OM634653_97	K13277	4.7E-81	270.4	287	16	281
OM634661_146	K13277	1.5E-48	163.1	275	11	217
OM728302_99	K03546	4.2E-64	130.2	633	1	297
OM728302_99	K03546	4.2E-64	79.1	633	370	627
OM728303_102	K03546	1.8E-62	127.3	633	1	268
OM728303_102	K03546	1.8E-62	78.1	633	333	627
OM728301_102	K03546	2.4E-62	130.2	633	1	268
OM728301_102	K03546	2.4E-62	64.6	633	448	627
OM728304_106	K03546	6.2E-62	130.0	633	1	269
OM728304_106	K03546	6.2E-62	63.3	633	448	627
OM728300_106	K03546	6.2E-62	128.5	633	1	293
OM728300_106	K03546	6.2E-62	63.6	633	442	627
OM728299_110	K03546	1.4E-60	141.6	638	1	303
OM728299_110	K03546	1.4E-60	65.6	638	280	631
OM728298_120	K03546	8.9E-59	152.6	638	1	423
OM728296_128	K03546	1.6E-58	110.3	668	1	266
OM728296_128	K03546	1.6E-58	79.0	668	406	663
OM743306_100	K03546	1.4E-53	105.9	630	1	233
OM743306_100	K03546	1.4E-53	64.5	630	361	623
OM728297_155	K03546	1.7E-35	119.1	912	1	879
OM634661_107	K20092	1.7E-69	155.4	601	69	346
OM634661_107	K20092	1.7E-69	77.1	601	428	584
OM728296_85	K20092	6.9E-44	131.6	739	220	524
OM634661_107	K22407	1.0E-20	65.8	601	116	590
OM634653_73	K00857	1.9E-23	80.9	208	10	199
OM634661_164	K02337	4.7E-235	780.3	692	18	689
OM634653_71	K02337	1.1E-182	607.4	1121	2	964
OM634661_162	K02337	4.1E-125	416.6	429	3	414
OM634653_108	K04088	6.0E-19	65.5	301	26	259
OM634653_196	K19427	1.5E-68	228.7	342	1	328
OM634653_198	K05831	2.1E-20	69.3	325	5	170
OM638104_18	K02395	4.3E-29	99.8	508	143	346
OM654379_17	K02395	9.6E-24	81.9	476	14	163
OM634653_196	K19425	1.0E-66	222.6	342	2	327
OM728299_110	K03529	2.4E-22	71.8	638	1	463
OM728298_120	K03529	2.8E-21	68.3	638	1	463
OM634661_107	K11642	1.7E-41	137.9	601	113	596
OM634661_164	K14162	5.5E-124	412.5	692	19	689
OM634653_71	K14162	1.3E-94	224.1	1121	27	635
OM634653_71	K14162	1.3E-94	89.5	1121	686	943
OM634661_162	K14162	6.6E-62	207.1	429	10	381
OM634661_134	K03656	2.3E-194	645.3	657	19	652
OM728298_167	K03656	3.6E-157	522.3	701	31	679
OM728299_164	K03656	4.8E-150	196.7	979	30	291
OM728299_164	K03656	4.8E-150	300.4	979	567	947
OM634661_107	K14439	2.0E-77	250.6	601	92	596
OM728296_85	K14439	3.7E-37	100.6	739	236	512
OM634653_196	K25652	2.2E-48	162.1	342	1	236
OM728297_25	K02622	1.3E-183	563.3	768	7	569
OM634653_110	K02622	4.1E-137	455.9	652	3	645
OM638104_4	K10068	2.9E-19	66.5	590	13	125
OM654379_66	K03647	2.8E-41	139.1	176	56	173
OM728300_115	K03647	2.2E-39	132.7	123	1	117
OM728301_111	K03647	2.2E-39	132.7	123	1	117
OM728304_115	K03647	2.2E-39	132.7	123	1	117
OM728302_108	K03647	3.7E-39	132.0	123	1	117
OM728303_111	K03647	9.0E-39	130.7	123	1	117
OM634661_156	K03647	1.5E-38	130.1	122	1	116
OM728296_134	K03647	2.2E-36	123.0	123	1	117
OM634653_106	K03647	1.1E-33	114.1	130	1	120
OM728297_243	K03647	3.0E-26	89.8	140	1	129
OM634653_64	K06993	2.3E-44	149.2	344	124	328
OM634661_134	K16898	2.3E-110	89.4	657	26	143
OM634661_134	K16898	2.3E-110	277.5	657	182	626
OM728298_167	K16898	2.4E-96	65.7	701	33	123
OM728298_167	K16898	2.4E-96	253.0	701	208	648
OM728299_164	K16898	4.6E-88	62.6	979	33	123
OM728299_164	K16898	4.6E-88	65.0	979	209	291
OM728299_164	K16898	4.6E-88	162.1	979	567	924
OM728297_103	K13797	4.7E-35	87.8	672	280	546
OM728297_168	K13797	6.0E-22	69.7	632	178	401
OM728297_290	K13797	9.8E-20	65.5	427	218	425
OM634661_221	K01525	4.5E-24	66.6	242	8	153
OM634653_196	K11936	2.1E-30	102.8	342	3	118
OM634653_196	K17250	8.4E-36	121.1	342	3	255
OM728304_15	K20754	5.2E-59	197.4	332	44	269
OM728300_17	K20754	2.4E-58	195.3	332	44	269
OM728301_15	K20754	3.9E-58	194.5	332	44	269
OM728303_14	K20754	7.9E-58	193.6	330	44	269
OM728302_11	K20754	8.1E-58	193.6	332	43	269
OM634653_97	K20754	1.2E-52	176.6	287	46	271
OM634661_146	K20754	6.0E-21	71.9	275	21	212
OM728304_15	K14645	1.8E-88	295.1	332	39	269
OM728302_11	K14645	4.4E-88	293.8	332	38	269
OM728303_14	K14645	1.7E-87	291.8	330	39	269
OM728301_15	K14645	2.1E-87	291.6	332	39	269
OM728300_17	K14645	3.2E-87	291.0	332	39	269
OM634653_97	K14645	2.9E-71	238.3	287	29	272
OM634661_146	K14645	1.3E-40	136.9	275	20	216
OM634653_196	K12991	4.6E-20	68.7	342	3	134
OM634653_198	K01258	9.0E-53	125.7	325	5	167
OM687509_42	K01356	1.2E-28	97.9	238	5	236
OM634653_87	K03609	4.1E-22	76.1	261	1	256
OM634653_133	K13581	6.3E-26	84.0	242	5	240
OM634661_107	K10779	1.2E-44	148.7	601	117	596
OM634661_107	K11786	1.5E-45	149.5	601	115	578
OM728300_178	K21472	9.4E-28	95.0	185	5	124
OM728303_172	K21472	7.7E-26	88.6	184	4	126
OM728302_168	K21472	7.7E-26	88.6	187	4	126
OM728304_177	K21472	7.9E-26	88.6	187	4	126
OM728301_175	K21472	8.4E-26	88.6	187	4	126
OM687507_14	K21472	5.2E-23	79.6	2067	1691	1821
OM687510_13	K21472	5.2E-23	79.6	2067	1691	1821
OM638104_18	K21472	6.1E-23	79.4	508	388	499
OM687509_61	K21472	7.9E-23	79.0	2067	1687	1821
OM687508_30	K21472	9.2E-23	78.8	2067	1687	1821
OM654379_58	K10857	3.3E-20	69.6	242	4	168
OM728296_19	K10857	5.4E-20	68.9	235	3	173
OM687509_43	K10857	1.6E-19	67.4	311	4	180
OM634661_128	K21929	1.4E-55	186.5	228	40	214
OM728298_144	K21929	4.5E-33	112.1	926	17	176
OM728299_136	K21929	1.2E-32	110.8	610	17	175
OM728296_150	K21929	9.1E-26	88.0	606	9	171
OM728296_79	K03090	3.3E-36	122.2	237	13	225
OM728302_152	K03090	9.1E-32	100.2	344	13	257
OM728300_159	K03090	2.5E-31	97.2	344	13	254
OM728303_156	K03090	3.3E-31	98.7	344	12	255
OM728301_157	K03090	1.5E-29	91.9	344	15	255
OM728304_157	K03090	2.6E-29	97.2	344	13	278
OM634661_107	K10875	1.3E-69	232.6	601	85	582
OM728296_85	K10875	4.1E-35	118.6	739	248	700
OM634661_107	K14437	6.8E-43	92.1	601	115	344
OM634661_253	K03111	7.7E-50	167.5	153	1	152
OM687509_27	K03111	6.4E-47	157.9	143	2	142
OM687507_40	K03111	1.2E-44	150.4	143	2	142
OM687510_57	K03111	1.2E-44	150.4	143	2	142
OM634661_145	K03111	6.5E-32	108.8	148	13	147
OM638104_2	K03111	6.3E-28	95.7	104	1	98
OM728298_152	K18950	3.0E-18	63.0	315	36	263
OM728299_146	K18950	3.4E-18	62.9	316	36	264
OM634661_192	K21029	6.5E-19	65.1	280	3	244
OM634653_196	K12987	4.8E-35	118.7	342	1	228
OM638104_10	K21237	3.3E-106	285.8	802	366	794
OM634653_196	K19004	1.1E-21	74.9	342	1	315
OM728302_11	K14647	5.3E-73	187.2	332	22	212
OM728302_11	K14647	5.3E-73	62.3	332	226	269
OM728303_14	K14647	7.0E-73	186.9	330	22	212
OM728303_14	K14647	7.0E-73	62.3	330	226	269
OM728304_15	K14647	7.2E-73	186.7	332	23	212
OM728304_15	K14647	7.2E-73	62.4	332	226	269
OM728300_17	K14647	2.2E-72	185.0	332	21	212
OM728300_17	K14647	2.2E-72	62.3	332	226	269
OM728301_15	K14647	7.9E-72	183.3	332	23	212
OM728301_15	K14647	7.9E-72	62.4	332	226	269
OM634653_97	K14647	3.5E-63	158.9	287	33	204
OM634661_146	K14647	5.4E-39	118.4	275	21	172
OM634653_161	K07462	3.9E-111	370.3	563	15	560
OM634653_160	K01139	2.4E-25	85.9	238	35	223
OM634653_196	K13002	2.2E-17	60.9	342	5	133
OM728296_131	K01520	5.0E-24	82.8	204	63	200
OM728301_105	K01520	1.2E-19	68.0	246	7	218
OM634653_103	K01520	1.4E-19	68.3	243	62	241
OM728304_109	K01520	4.5E-19	66.2	246	7	224
OM728303_105	K01520	1.1E-18	64.9	246	7	225
OM728302_102	K01520	1.1E-18	64.9	246	7	225
OM728300_109	K01520	1.5E-18	64.4	246	7	221
OM728299_112	K01520	1.8E-18	64.5	172	22	165
OM728298_122	K01520	5.8E-18	62.9	169	17	164
OM634653_196	K24698	3.2E-19	66.2	342	4	115
OM728298_165	K06421	1.2E-26	90.5	84	1	72
OM728299_159	K06421	2.9E-26	89.3	81	1	74
OM728304_15	K20486	8.6E-68	226.5	332	38	272
OM728302_11	K20486	2.6E-67	224.9	332	38	272
OM728301_15	K20486	3.9E-67	224.3	332	38	272
OM728303_14	K20486	6.0E-67	223.7	330	38	272
OM728300_17	K20486	7.0E-67	223.4	332	44	272
OM634653_97	K20486	3.4E-52	174.7	287	30	273
OM634661_146	K20486	4.8E-26	88.5	275	20	203
OM634653_196	K09809	1.9E-40	136.4	342	1	238
OM634653_133	K07319	6.1E-47	157.9	242	7	240
OM634661_115	K00943	3.6E-36	122.6	203	3	197
OM634653_87	K12055	2.6E-23	79.9	261	3	232
OM687509_38	K07741	8.9E-67	223.8	251	10	246
OM728298_144	K16618	3.3E-52	174.3	926	499	871
OM728296_152	K16618	1.0E-47	159.8	309	30	277
OM728299_138	K16618	3.5E-42	141.7	306	15	251
OM728300_127	K16618	1.7E-40	135.6	1102	750	1051
OM728304_127	K16618	1.7E-40	135.6	1102	750	1051
OM728303_126	K16618	2.8E-40	134.9	1102	750	1052
OM728301_124	K16618	4.3E-40	134.3	1102	750	1051
OM728302_121	K16618	1.8E-39	132.2	1102	750	1051
OM654379_57	K16618	5.3E-39	128.1	746	226	672
OM634653_196	K19423	1.9E-29	99.3	342	2	120
OM634653_74	K06952	1.0E-43	147.6	192	4	152
OM728298_165	K06420	2.0E-30	102.1	84	3	64
OM728299_159	K06420	2.0E-29	99.0	81	3	63
OM728304_15	K13274	4.7E-84	280.5	332	38	269
OM728303_14	K13274	8.1E-84	279.7	330	37	269
OM728302_11	K13274	9.7E-84	279.5	332	39	269
OM728300_17	K13274	1.8E-83	278.5	332	42	269
OM728301_15	K13274	2.0E-83	278.4	332	38	269
OM634653_97	K13274	7.5E-63	210.4	287	24	272
OM634661_146	K13274	2.4E-39	132.7	275	22	226
OM728302_11	K08653	7.3E-46	153.4	332	35	270
OM728304_15	K08653	1.0E-45	153.0	332	35	270
OM634653_97	K08653	1.5E-45	152.1	287	36	270
OM728303_14	K08653	3.1E-45	151.3	330	36	270
OM728300_17	K08653	3.2E-45	151.4	332	35	270
OM728301_15	K08653	4.1E-45	151.0	332	35	270
OM634661_146	K08653	4.5E-26	87.0	275	21	224
OM634653_84	K09117	1.3E-25	87.9	147	1	142
OM634653_203	K20480	1.1E-44	150.6	372	9	367
OM728303_14	K01341	3.3E-27	91.8	330	38	269
OM728304_15	K01341	4.0E-27	91.5	332	38	269
OM728302_11	K01341	4.8E-27	91.1	332	39	269
OM728301_15	K01341	8.3E-27	90.4	332	38	269
OM728300_17	K01341	1.5E-26	89.6	332	38	269
OM728299_159	K06418	1.7E-30	102.3	81	1	73
OM728298_165	K06418	2.4E-30	101.9	84	1	70
OM687507_44	K02314	2.4E-87	291.5	414	7	411
OM687509_23	K02314	3.0E-87	291.1	414	7	411
OM728296_126	K02314	1.2E-37	127.1	486	26	455
OM728299_102	K02314	1.0E-34	117.4	457	13	447
OM728298_112	K02314	2.8E-33	112.7	457	13	441
OM743306_96	K02314	2.5E-24	83.2	489	38	410
OM728302_97	K02314	1.6E-23	80.5	488	103	415
OM728300_103	K02314	2.8E-23	79.7	488	103	415
OM728301_99	K02314	2.8E-23	79.7	488	103	415
OM728304_103	K02314	2.8E-23	79.7	488	103	415
OM728303_100	K02314	9.0E-23	78.1	488	103	414
OM654379_46	K02314	1.1E-21	74.4	464	16	432
OM634661_70	K02314	1.8E-17	60.7	267	17	249
OM634661_107	K03580	8.1E-48	62.5	601	110	267
OM634661_107	K03580	8.1E-48	96.3	601	305	563
OM728296_85	K03580	2.8E-35	62.7	739	486	701
OM634653_196	K14666	3.2E-18	62.8	342	3	112
OM728299_61	K00525	4.1E-150	497.3	757	114	743
OM728298_71	K00525	5.4E-148	490.1	756	113	742
OM728302_109	K00525	7.5E-138	455.9	700	81	685
OM728303_112	K00525	7.5E-138	455.9	700	81	685
OM728300_116	K00525	2.2E-137	454.3	700	81	685
OM728301_112	K00525	2.2E-137	454.3	700	81	685
OM728304_116	K00525	2.2E-137	454.3	700	81	685
OM634661_155	K00525	5.2E-134	443.0	701	61	686
OM654379_67	K00525	6.4E-134	442.9	696	77	681
OM634653_105	K00525	5.4E-133	440.8	729	77	710
OM728296_135	K00525	5.9E-132	436.3	701	64	687
OM728297_242	K00525	1.8E-124	411.7	699	76	689
OM728304_15	K08652	1.2E-38	63.8	332	88	212
OM728301_15	K08652	5.1E-38	61.6	332	88	212
OM728302_11	K08652	1.6E-37	63.8	332	88	212
OM728303_14	K08652	2.9E-37	63.3	330	88	213
OM728300_17	K08652	4.3E-37	63.6	332	88	212
OM728297_212	K08307	4.5E-42	99.7	383	144	334
OM634653_61	K08307	1.5E-26	90.1	402	209	401
OM634661_35	K08307	5.4E-19	65.6	377	63	163
OM634653_196	K16555	6.5E-54	181.2	342	2	261
OM634653_95	K26041	4.7E-34	111.1	241	6	226
OM634653_79	K26041	1.0E-32	105.8	211	2	209
OM634661_224	K26041	1.2E-24	83.2	323	2	288
OM728297_14	K13884	1.9E-22	76.4	652	184	273
OM728297_14	K08131	1.2E-18	63.8	652	168	274
OM634653_196	K19003	2.0E-19	66.8	342	4	121
OM728297_14	K19721	7.5E-20	66.7	652	183	289
OM654379_58	K18969	9.1E-68	225.2	242	5	201
OM728296_19	K18969	9.5E-68	225.2	235	4	192
OM634653_196	K23683	2.7E-20	69.7	342	1	116
OM687510_54	K10762	1.6E-29	100.2	262	55	256
OM728304_15	K17734	2.5E-84	281.5	332	23	269
OM728303_14	K17734	5.1E-84	280.3	330	25	269
OM728302_11	K17734	8.4E-84	279.6	332	23	269
OM728300_17	K17734	2.3E-83	278.2	332	23	269
OM728301_15	K17734	3.0E-83	277.9	332	23	269
OM634653_97	K17734	3.0E-66	221.7	287	26	272
OM634661_146	K17734	1.6E-43	146.4	275	22	218
OM634661_134	K03657	9.6E-195	646.7	657	21	650
OM728298_167	K03657	2.2E-165	549.7	701	29	670
OM728299_164	K03657	9.5E-162	537.7	979	29	944
OM728297_168	K03046	2.8E-25	80.7	632	188	374
OM634661_143	K04484	6.1E-18	62.1	383	40	234
OM634653_196	K14597	1.5E-23	80.8	342	2	115
OM634653_133	K24451	1.5E-26	73.4	242	90	240
OM634661_150	K11416	1.3E-32	110.4	245	7	237
OM728299_146	K23786	3.0E-55	184.7	316	3	258
OM728298_152	K23786	4.2E-54	180.9	315	3	257
OM728296_157	K23786	6.9E-53	172.8	322	3	272
OM634653_203	K06366	1.2E-56	190.0	372	1	368
OM634653_196	K22709	2.0E-32	109.2	342	5	221
OM728297_148	K02336	3.6E-26	88.9	555	201	536
OM634661_150	K11412	1.2E-34	83.3	245	85	226
OM728299_62	K10808	7.2E-28	94.7	347	35	338
OM728298_72	K10808	7.3E-28	94.7	347	35	338
OM728296_136	K10808	9.8E-21	71.3	330	23	317
OM634653_196	K13500	7.5E-31	104.2	342	3	118
OM634661_150	K12410	2.9E-58	194.9	245	15	237
OM634661_107	K11727	2.9E-58	194.4	601	83	594
OM638104_4	K24213	1.3E-19	66.9	590	13	98
OM728297_14	K24213	5.9E-19	65.0	652	184	271
OM728302_98	K03547	1.2E-41	140.7	355	4	318
OM728303_101	K03547	4.6E-41	138.8	355	4	318
